rating,date,content
4.5,2023.06.27,"Excellent movie. The story is so enjoyable, scoring is really great, visual is decent, and the voice is stunning"
5,2023.05.13,"Masterpiece. The film is at times funny, poignant, original, thrilling. A social satire that also hits home."
0,2023.04.29,Like **** ****ttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttt
5,2022.11.25,It starts out like a fun comedy. Then the movie just does a **** 360 and it turns into a thriller.
5,2022.11.22,A brilliant film that is equal parts hilarious and disturbing. So glad that it won Best Picture.
5,2022.09.06,This masterpiece is one of the best films I have ever seen in my entire life. I had watched it more than three times and I'm thinking of rewatching it at 4k BluRay.
2,2022.07.03,"Not nearly as good as the Rating says it is.  Its about a family of crappy, dirty, slobs that are squatters.  Literally thats it.  Oh they accidently kill people or something.  Lame."
5,2022.06.28,"Mindblowing. This movie catches your attention from the beggining to the very end, and the performance of the actors is brilliant. Definitely a must-see."
5,2022.05.17,"This is my favorite movie of all time for several reasons. 1, I saw it in theaters with my dad, and he made all the appropriate grunts a father does when they enjoy something. His approval means everything to me. Now that I think of it, that's the only reason."
5,2022.05.10,"A masterpiece of modern cinema. Sequences are so well put together. Extremely intense film. A critique on the social structure of todays society. Characters, plot and cinematography are all outstanding. One of my favourite films ever."
5,2022.05.02,"Even though the plot isn't really something different, the way it's developed and the feeling the movie transmits is what makes the movie great, with's a rather simple plot even though crazy plot twists anyways transmit crazy feelings with plot twists such as the killing of the house owner the father for years living like an animal. And the vague glance of hope is shown at the end. It has important subjects like the class division, the people with higher socioeconomic status watching others as inferiors, and the insane obsession of the mentally filled with the houseowner his idealization."
5,2022.05.02,God bless Joon-Ho for his unique storytelling in which he finally deserved the awards for. You will not be disappointed by every twists & turns this film takes (thanks to his style!).
5,2022.04.30,"Absolute bonkers of a film. With the constantly evolving and mixing of many genres from comedy to horror, director Bong Joon-ho masterfully creates an exciting and thrilling take on class division with its excellent narrative, set designs, cinematography, and soundtracks, which all come together nicely to create a masterful visual story. Parasite (2019) is another great addition to Bong's filmography. Although, I do feel that it is one of his more accessible films, I could not stop thinking about this film every day."
4.5,2026.01.14,"I clearly remember the feeling when Parasite ended: the sense of having seen something different, uncomfortable and, at the same time, strangely entertaining. It’s not just that the film is original — which it is — but that it has that rare ability to constantly change its skin without the seams showing. It starts almost like a game, makes you lower your guard… and before you realize it, you’re already deep into something much **** of the great strengths of Korean cinema, and something that’s especially evident here, is its freedom to mix tones without asking for permission. Black comedy, social satire and a growing sense of tension all coexist here, slowly creeping in. Nothing feels forced. Everything flows with a deceptive naturalness, as if the film knows exactly when to make you laugh and when to make you **** staging is key. The use of space, the contrasts between different worlds, and the way characters move within them say as much as the dialogue. There’s an almost surgical precision in every visual decision, but it never feels cold or calculated. On the contrary, everything serves a story that gains emotional weight without unnecessary **** the center of it all is Bong Joon-ho’s gaze, once again proving that he knows how to entertain without giving up on saying uncomfortable things. What’s interesting is that the film doesn’t openly judge. It observes, lets the viewer draw their own conclusions and, when it wants to, presses exactly where it hurts most. That mix of irony, cruelty and clarity is what makes it so ****’s not a film that ends when the credits roll. It lingers, making you rethink scenes, gestures and decisions. It has rhythm, bite and intelligence. And best of all, it never loses its sense of spectacle.I didn’t find it perfect, but very close to it. One of those films that justify, on their own, why cinema is still a place where unexpected things can happen."
